RUN	CrowdFunding	crowdfunding	1443162925201	 	2.0
USER	CrowdFunding	5694	START	1443162931348	1443162931348
USER	CrowdFunding	5695	START	1443162931348	1443162931348
USER	CrowdFunding	5696	START	1443162931348	1443162931348
USER	CrowdFunding	5697	START	1443162931348	1443162931348
USER	CrowdFunding	5698	START	1443162931348	1443162931348
USER	CrowdFunding	5699	START	1443162931348	1443162931348
USER	CrowdFunding	5700	START	1443162931348	1443162931348
USER	CrowdFunding	5682	START	1443162931348	1443162931348
USER	CrowdFunding	5683	START	1443162931348	1443162931348
REQUEST	CrowdFunding	388		Projects List	1443162930295	1443162931348	OK	 
USER	CrowdFunding	5684	START	1443162931348	1443162931348
USER	CrowdFunding	5685	START	1443162931348	1443162931348
USER	CrowdFunding	5686	START	1443162931348	1443162931348
USER	CrowdFunding	5687	START	1443162931348	1443162931348
USER	CrowdFunding	5688	START	1443162931348	1443162931348
USER	CrowdFunding	5689	START	1443162931348	1443162931348
USER	CrowdFunding	5690	START	1443162931348	1443162931348
USER	CrowdFunding	5701	START	1443162931348	1443162931348
USER	CrowdFunding	5702	START	1443162931349	1443162931349
USER	CrowdFunding	5703	START	1443162931349	1443162931349
USER	CrowdFunding	5704	START	1443162931349	1443162931349
USER	CrowdFunding	5705	START	1443162931349	1443162931349
USER	CrowdFunding	5706	START	1443162931349	1443162931349
USER	CrowdFunding	5708	START	1443162931349	1443162931349
USER	CrowdFunding	5707	START	1443162931349	1443162931349
USER	CrowdFunding	5709	START	1443162931349	1443162931349
USER	CrowdFunding	5710	START	1443162931349	1443162931349
USER	CrowdFunding	5712	START	1443162931352	1443162931352
REQUEST	CrowdFunding	593		Homepage	1443162926543	1443162931351	OK	 
USER	CrowdFunding	5711	START	1443162931352	1443162931352
USER	CrowdFunding	5713	START	1443162931352	1443162931352
USER	CrowdFunding	5714	START	1443162931352	1443162931352
USER	CrowdFunding	5715	START	1443162931353	1443162931353
USER	CrowdFunding	5716	START	1443162931353	1443162931353
USER	CrowdFunding	5717	START	1443162931353	1443162931353
USER	CrowdFunding	5718	START	1443162931353	1443162931353
USER	CrowdFunding	5719	START	1443162931353	1443162931353
USER	CrowdFunding	5720	START	1443162931353	1443162931353
REQUEST	CrowdFunding	68		Homepage	1443162925805	1443162931355	OK	 
REQUEST	CrowdFunding	139		Homepage	1443162925898	1443162931357	OK	 
REQUEST	CrowdFunding	464		Homepage	1443162926378	1443162931375	OK	 
USER	CrowdFunding	5721	START	1443162931376	1443162931376
USER	CrowdFunding	5722	START	1443162931376	1443162931376
USER	CrowdFunding	5723	START	1443162931376	1443162931376
USER	CrowdFunding	5724	START	1443162931376	1443162931376
USER	CrowdFunding	5725	START	1443162931376	1443162931376
USER	CrowdFunding	5726	START	1443162931376	1443162931376
USER	CrowdFunding	5727	START	1443162931376	1443162931376
USER	CrowdFunding	5728	START	1443162931376	1443162931376
USER	CrowdFunding	5729	START	1443162931376	1443162931376
USER	CrowdFunding	5730	START	1443162931376	1443162931376
REQUEST	CrowdFunding	1169		Homepage	1443162928124	1443162931375	OK	 
REQUEST	CrowdFunding	248		Homepage	1443162926059	1443162931368	OK	 
REQUEST	CrowdFunding	399		Homepage	1443162926305	1443162931386	OK	 
USER	CrowdFunding	5731	START	1443162931388	1443162931388
USER	CrowdFunding	5732	START	1443162931388	1443162931388
USER	CrowdFunding	5733	START	1443162931388	1443162931388
USER	CrowdFunding	5734	START	1443162931388	1443162931388
USER	CrowdFunding	5735	START	1443162931388	1443162931388
USER	CrowdFunding	5736	START	1443162931388	1443162931388
USER	CrowdFunding	5737	START	1443162931388	1443162931388
USER	CrowdFunding	5738	START	1443162931388	1443162931388
USER	CrowdFunding	5739	START	1443162931388	1443162931388
USER	CrowdFunding	5740	START	1443162931388	1443162931388
USER	CrowdFunding	5741	START	1443162931388	1443162931388
USER	CrowdFunding	5742	START	1443162931388	1443162931388
USER	CrowdFunding	5743	START	1443162931388	1443162931388
USER	CrowdFunding	5744	START	1443162931388	1443162931388
USER	CrowdFunding	5745	START	1443162931388	1443162931388
USER	CrowdFunding	5746	START	1443162931388	1443162931388
USER	CrowdFunding	5747	START	1443162931388	1443162931388
USER	CrowdFunding	5748	START	1443162931388	1443162931388
USER	CrowdFunding	5749	START	1443162931388	1443162931388
USER	CrowdFunding	5750	START	1443162931388	1443162931388
USER	CrowdFunding	5751	START	1443162931392	1443162931392
USER	CrowdFunding	5752	START	1443162931392	1443162931392
USER	CrowdFunding	5753	START	1443162931392	1443162931392
USER	CrowdFunding	5754	START	1443162931392	1443162931392
USER	CrowdFunding	5755	START	1443162931392	1443162931392
USER	CrowdFunding	5756	START	1443162931392	1443162931392
USER	CrowdFunding	5757	START	1443162931392	1443162931392
USER	CrowdFunding	5758	START	1443162931392	1443162931392
USER	CrowdFunding	5759	START	1443162931392	1443162931392
USER	CrowdFunding	5760	START	1443162931392	1443162931392
USER	CrowdFunding	5761	START	1443162931402	1443162931402
USER	CrowdFunding	5762	START	1443162931402	1443162931402
USER	CrowdFunding	5763	START	1443162931402	1443162931402
USER	CrowdFunding	5764	START	1443162931402	1443162931402
USER	CrowdFunding	5765	START	1443162931402	1443162931402
USER	CrowdFunding	5766	START	1443162931402	1443162931402
USER	CrowdFunding	5767	START	1443162931402	1443162931402
USER	CrowdFunding	5768	START	1443162931402	1443162931402
USER	CrowdFunding	5769	START	1443162931402	1443162931402
USER	CrowdFunding	5770	START	1443162931402	1443162931402
REQUEST	CrowdFunding	1434		Homepage	1443162928569	1443162931409	OK	 
REQUEST	CrowdFunding	1106		Homepage	1443162927966	1443162931410	OK	 
REQUEST	CrowdFunding	522		Homepage	1443162926446	1443162931410	OK	 
REQUEST	CrowdFunding	474		Projects List	1443162931217	1443162931412	OK	 
REQUEST	CrowdFunding	98		Projects List	1443162931005	1443162931412	OK	 
USER	CrowdFunding	5771	START	1443162931414	1443162931414
USER	CrowdFunding	5772	START	1443162931414	1443162931414
USER	CrowdFunding	5773	START	1443162931414	1443162931414
USER	CrowdFunding	5774	START	1443162931414	1443162931414
USER	CrowdFunding	5775	START	1443162931414	1443162931414
USER	CrowdFunding	5776	START	1443162931414	1443162931414
USER	CrowdFunding	5777	START	1443162931414	1443162931414
USER	CrowdFunding	5778	START	1443162931414	1443162931414
USER	CrowdFunding	5779	START	1443162931414	1443162931414
USER	CrowdFunding	5780	START	1443162931414	1443162931414
REQUEST	CrowdFunding	76		Projects List	1443162930312	1443162931418	OK	 
REQUEST	CrowdFunding	264		Projects List	1443162930923	1443162931419	OK	 
REQUEST	CrowdFunding	1390		Homepage	1443162928426	1443162931423	OK	 
USER	CrowdFunding	5781	START	1443162931425	1443162931425
USER	CrowdFunding	5782	START	1443162931425	1443162931425
REQUEST	CrowdFunding	1502		Homepage	1443162928699	1443162931424	OK	 
REQUEST	CrowdFunding	318		Projects List	1443162930293	1443162931425	OK	 
REQUEST	CrowdFunding	479		Projects List	1443162930305	1443162931426	OK	 
USER	CrowdFunding	5783	START	1443162931426	1443162931426
USER	CrowdFunding	5784	START	1443162931426	1443162931426
USER	CrowdFunding	5785	START	1443162931426	1443162931426
USER	CrowdFunding	5786	START	1443162931426	1443162931426
USER	CrowdFunding	5787	START	1443162931426	1443162931426
USER	CrowdFunding	5788	START	1443162931426	1443162931426
USER	CrowdFunding	5789	START	1443162931426	1443162931426
USER	CrowdFunding	5790	START	1443162931426	1443162931426
USER	CrowdFunding	5791	START	1443162931437	1443162931437
USER	CrowdFunding	5792	START	1443162931437	1443162931437
USER	CrowdFunding	5793	START	1443162931437	1443162931437
USER	CrowdFunding	5794	START	1443162931437	1443162931437
USER	CrowdFunding	5795	START	1443162931437	1443162931437
USER	CrowdFunding	5796	START	1443162931437	1443162931437
USER	CrowdFunding	5797	START	1443162931437	1443162931437
USER	CrowdFunding	5798	START	1443162931437	1443162931437
USER	CrowdFunding	5799	START	1443162931437	1443162931437
USER	CrowdFunding	5800	START	1443162931437	1443162931437
USER	CrowdFunding	5801	START	1443162931443	1443162931443
USER	CrowdFunding	5802	START	1443162931443	1443162931443
USER	CrowdFunding	5803	START	1443162931443	1443162931443
USER	CrowdFunding	5804	START	1443162931443	1443162931443
USER	CrowdFunding	5805	START	1443162931443	1443162931443
USER	CrowdFunding	5806	START	1443162931443	1443162931443
USER	CrowdFunding	5807	START	1443162931443	1443162931443
USER	CrowdFunding	5808	START	1443162931443	1443162931443
USER	CrowdFunding	5809	START	1443162931443	1443162931443
USER	CrowdFunding	5810	START	1443162931443	1443162931443
REQUEST	CrowdFunding	101		Projects List	1443162928692	1443162931444	OK	 
REQUEST	CrowdFunding	93		Projects List	1443162930311	1443162931447	OK	 
REQUEST	CrowdFunding	559		Projects List	1443162930922	1443162931448	OK	 
USER	CrowdFunding	5811	START	1443162931454	1443162931454
REQUEST	CrowdFunding	56		Projects List	1443162930292	1443162931452	OK	 
USER	CrowdFunding	5812	START	1443162931454	1443162931454
USER	CrowdFunding	5813	START	1443162931454	1443162931454
USER	CrowdFunding	5814	START	1443162931454	1443162931454
USER	CrowdFunding	5815	START	1443162931454	1443162931454
USER	CrowdFunding	5816	START	1443162931454	1443162931454
USER	CrowdFunding	5817	START	1443162931454	1443162931454
USER	CrowdFunding	5818	START	1443162931454	1443162931454
USER	CrowdFunding	5819	START	1443162931454	1443162931454
USER	CrowdFunding	5820	START	1443162931454	1443162931454
REQUEST	CrowdFunding	865		Homepage	1443162927663	1443162931453	OK	 
USER	CrowdFunding	5822	START	1443162931462	1443162931462
USER	CrowdFunding	5821	START	1443162931463	1443162931463
USER	CrowdFunding	5823	START	1443162931463	1443162931463
USER	CrowdFunding	5824	START	1443162931463	1443162931463
USER	CrowdFunding	5825	START	1443162931463	1443162931463
USER	CrowdFunding	5826	START	1443162931463	1443162931463
USER	CrowdFunding	5827	START	1443162931463	1443162931463
USER	CrowdFunding	5828	START	1443162931464	1443162931464
USER	CrowdFunding	5829	START	1443162931464	1443162931464
USER	CrowdFunding	5830	START	1443162931464	1443162931464
REQUEST	CrowdFunding	1036		Homepage	1443162927868	1443162931473	OK	 
USER	CrowdFunding	5831	START	1443162931474	1443162931474
USER	CrowdFunding	5832	START	1443162931474	1443162931474
USER	CrowdFunding	5833	START	1443162931474	1443162931474
USER	CrowdFunding	5834	START	1443162931474	1443162931474
USER	CrowdFunding	5835	START	1443162931474	1443162931474
USER	CrowdFunding	5836	START	1443162931474	1443162931474
USER	CrowdFunding	5837	START	1443162931474	1443162931474
USER	CrowdFunding	5838	START	1443162931474	1443162931474
USER	CrowdFunding	5839	START	1443162931474	1443162931474
USER	CrowdFunding	5840	START	1443162931474	1443162931474
REQUEST	CrowdFunding	1028		Homepage	1443162927860	1443162931476	OK	 
REQUEST	CrowdFunding	64		Projects List	1443162930300	1443162931479	OK	 
REQUEST	CrowdFunding	1518		Homepage	1443162928713	1443162931486	OK	 
USER	CrowdFunding	5841	START	1443162931487	1443162931487
USER	CrowdFunding	5842	START	1443162931487	1443162931487
USER	CrowdFunding	5843	START	1443162931487	1443162931487
USER	CrowdFunding	5844	START	1443162931487	1443162931487
USER	CrowdFunding	5845	START	1443162931487	1443162931487
USER	CrowdFunding	5846	START	1443162931487	1443162931487
USER	CrowdFunding	5847	START	1443162931487	1443162931487
USER	CrowdFunding	5848	START	1443162931487	1443162931487
USER	CrowdFunding	5849	START	1443162931487	1443162931487
USER	CrowdFunding	5850	START	1443162931487	1443162931487
REQUEST	CrowdFunding	294		Projects List	1443162930293	1443162931488	OK	 
REQUEST	CrowdFunding	310		Projects List	1443162930293	1443162931488	OK	 
USER	CrowdFunding	5851	START	1443162931496	1443162931496
USER	CrowdFunding	5852	START	1443162931496	1443162931496
USER	CrowdFunding	5854	START	1443162931496	1443162931496
USER	CrowdFunding	5853	START	1443162931496	1443162931496
USER	CrowdFunding	5855	START	1443162931496	1443162931496
USER	CrowdFunding	5856	START	1443162931496	1443162931496
USER	CrowdFunding	5857	START	1443162931496	1443162931496
USER	CrowdFunding	5858	START	1443162931496	1443162931496
USER	CrowdFunding	5859	START	1443162931496	1443162931496
USER	CrowdFunding	5860	START	1443162931496	1443162931496
REQUEST	CrowdFunding	92		Projects List	1443162930293	1443162931501	OK	 
USER	CrowdFunding	5861	START	1443162931507	1443162931507
USER	CrowdFunding	5862	START	1443162931507	1443162931507
USER	CrowdFunding	5863	START	1443162931507	1443162931507
USER	CrowdFunding	5864	START	1443162931507	1443162931507
USER	CrowdFunding	5865	START	1443162931507	1443162931507
USER	CrowdFunding	5866	START	1443162931507	1443162931507
USER	CrowdFunding	5867	START	1443162931507	1443162931507
USER	CrowdFunding	5868	START	1443162931507	1443162931507
USER	CrowdFunding	5869	START	1443162931507	1443162931507
USER	CrowdFunding	5870	START	1443162931507	1443162931507
REQUEST	CrowdFunding	1420		Homepage	1443162928550	1443162931506	OK	 
REQUEST	CrowdFunding	87		Projects List	1443162928613	1443162931509	OK	 
REQUEST	CrowdFunding	233		Projects List	1443162930301	1443162931513	OK	 
USER	CrowdFunding	5871	START	1443162931515	1443162931515
USER	CrowdFunding	5872	START	1443162931515	1443162931515
USER	CrowdFunding	5873	START	1443162931515	1443162931515
USER	CrowdFunding	5874	START	1443162931515	1443162931515
USER	CrowdFunding	5875	START	1443162931515	1443162931515
USER	CrowdFunding	5876	START	1443162931515	1443162931515
USER	CrowdFunding	5877	START	1443162931516	1443162931516
USER	CrowdFunding	5878	START	1443162931516	1443162931516
USER	CrowdFunding	5880	START	1443162931516	1443162931516
USER	CrowdFunding	5879	START	1443162931516	1443162931516
REQUEST	CrowdFunding	3780		Homepage	1443162930742	1443162931517	OK	 
REQUEST	CrowdFunding	429		Homepage	1443162926345	1443162931520	OK	 
REQUEST	CrowdFunding	3821		Homepage	1443162930969	1443162931522	OK	 
REQUEST	CrowdFunding	3760		Homepage	1443162930733	1443162931525	OK	 
REQUEST	CrowdFunding	1269		Homepage	1443162928222	1443162931527	OK	 
REQUEST	CrowdFunding	889		Homepage	1443162927691	1443162931526	OK	 
REQUEST	CrowdFunding	3756		Homepage	1443162930731	1443162931525	OK	 
REQUEST	CrowdFunding	882		Homepage	1443162927683	1443162931528	OK	 
REQUEST	CrowdFunding	2664		Homepage	1443162929630	1443162931529	OK	 
REQUEST	CrowdFunding	1886		Homepage	1443162929204	1443162931529	OK	 
REQUEST	CrowdFunding	2744		Homepage	1443162929672	1443162931532	OK	 
REQUEST	CrowdFunding	3455		Homepage	1443162930221	1443162931533	OK	 
REQUEST	CrowdFunding	3706		Homepage	1443162930709	1443162931534	OK	 
REQUEST	CrowdFunding	1173		Homepage	1443162928127	1443162931535	OK	 
REQUEST	CrowdFunding	563		Homepage	1443162926514	1443162931538	OK	 
REQUEST	CrowdFunding	560		Homepage	1443162926511	1443162931547	OK	 
REQUEST	CrowdFunding	643		Homepage	1443162927160	1443162931549	OK	 
REQUEST	CrowdFunding	651		Homepage	1443162927167	1443162931549	OK	 
REQUEST	CrowdFunding	777		Homepage	1443162927341	1443162931551	OK	 
REQUEST	CrowdFunding	3853		Homepage	1443162930997	1443162931574	OK	 
REQUEST	CrowdFunding	3852		Homepage	1443162930996	1443162931552	OK	 
REQUEST	CrowdFunding	377		Homepage	1443162926248	1443162931650	OK	 
REQUEST	CrowdFunding	1209		Homepage	1443162928163	1443162931651	OK	 
USER	CrowdFunding	5881	START	1443162931652	1443162931652
USER	CrowdFunding	5882	START	1443162931652	1443162931652
USER	CrowdFunding	5883	START	1443162931652	1443162931652
USER	CrowdFunding	5884	START	1443162931652	1443162931652
USER	CrowdFunding	5885	START	1443162931652	1443162931652
USER	CrowdFunding	5886	START	1443162931652	1443162931652
USER	CrowdFunding	5887	START	1443162931652	1443162931652
USER	CrowdFunding	5888	START	1443162931652	1443162931652
USER	CrowdFunding	5889	START	1443162931652	1443162931652
USER	CrowdFunding	5890	START	1443162931652	1443162931652
USER	CrowdFunding	5891	START	1443162931652	1443162931652
USER	CrowdFunding	5892	START	1443162931652	1443162931652
USER	CrowdFunding	5893	START	1443162931652	1443162931652
USER	CrowdFunding	5894	START	1443162931652	1443162931652
USER	CrowdFunding	5895	START	1443162931652	1443162931652
USER	CrowdFunding	5896	START	1443162931652	1443162931652
USER	CrowdFunding	5897	START	1443162931652	1443162931652
USER	CrowdFunding	5898	START	1443162931652	1443162931652
USER	CrowdFunding	5899	START	1443162931652	1443162931652
USER	CrowdFunding	5900	START	1443162931652	1443162931652
USER	CrowdFunding	5901	START	1443162931652	1443162931652
USER	CrowdFunding	5902	START	1443162931652	1443162931652
USER	CrowdFunding	5903	START	1443162931652	1443162931652
USER	CrowdFunding	5904	START	1443162931652	1443162931652
USER	CrowdFunding	5905	START	1443162931652	1443162931652
USER	CrowdFunding	5906	START	1443162931652	1443162931652
USER	CrowdFunding	5907	START	1443162931652	1443162931652
USER	CrowdFunding	5908	START	1443162931652	1443162931652
USER	CrowdFunding	5909	START	1443162931652	1443162931652
USER	CrowdFunding	5910	START	1443162931652	1443162931652
USER	CrowdFunding	5911	START	1443162931652	1443162931652
USER	CrowdFunding	5912	START	1443162931652	1443162931652
USER	CrowdFunding	5913	START	1443162931652	1443162931652
USER	CrowdFunding	5914	START	1443162931652	1443162931652
USER	CrowdFunding	5915	START	1443162931652	1443162931652
USER	CrowdFunding	5916	START	1443162931652	1443162931652
USER	CrowdFunding	5917	START	1443162931652	1443162931652
USER	CrowdFunding	5918	START	1443162931652	1443162931652
USER	CrowdFunding	5919	START	1443162931652	1443162931652
USER	CrowdFunding	5920	START	1443162931652	1443162931652
USER	CrowdFunding	5921	START	1443162931652	1443162931652
USER	CrowdFunding	5922	START	1443162931652	1443162931652
USER	CrowdFunding	5923	START	1443162931652	1443162931652
USER	CrowdFunding	5924	START	1443162931652	1443162931652
USER	CrowdFunding	5925	START	1443162931652	1443162931652
USER	CrowdFunding	5926	START	1443162931652	1443162931652
USER	CrowdFunding	5927	START	1443162931652	1443162931652
USER	CrowdFunding	5928	START	1443162931652	1443162931652
USER	CrowdFunding	5929	START	1443162931652	1443162931652
USER	CrowdFunding	5930	START	1443162931652	1443162931652
USER	CrowdFunding	5931	START	1443162931652	1443162931652
USER	CrowdFunding	5932	START	1443162931652	1443162931652
USER	CrowdFunding	5933	START	1443162931652	1443162931652
USER	CrowdFunding	5934	START	1443162931652	1443162931652
USER	CrowdFunding	5935	START	1443162931652	1443162931652
USER	CrowdFunding	5936	START	1443162931652	1443162931652
USER	CrowdFunding	5937	START	1443162931652	1443162931652
USER	CrowdFunding	5938	START	1443162931652	1443162931652
USER	CrowdFunding	5939	START	1443162931652	1443162931652
USER	CrowdFunding	5940	START	1443162931652	1443162931652
USER	CrowdFunding	5941	START	1443162931652	1443162931652
USER	CrowdFunding	5942	START	1443162931652	1443162931652
USER	CrowdFunding	5943	START	1443162931652	1443162931652
USER	CrowdFunding	5944	START	1443162931652	1443162931652
USER	CrowdFunding	5945	START	1443162931652	1443162931652
USER	CrowdFunding	5946	START	1443162931652	1443162931652
USER	CrowdFunding	5947	START	1443162931652	1443162931652
USER	CrowdFunding	5948	START	1443162931652	1443162931652
USER	CrowdFunding	5949	START	1443162931652	1443162931652
USER	CrowdFunding	5950	START	1443162931652	1443162931652
USER	CrowdFunding	5951	START	1443162931652	1443162931652
USER	CrowdFunding	5952	START	1443162931652	1443162931652
USER	CrowdFunding	5953	START	1443162931652	1443162931652
USER	CrowdFunding	5954	START	1443162931652	1443162931652
USER	CrowdFunding	5955	START	1443162931652	1443162931652
USER	CrowdFunding	5956	START	1443162931652	1443162931652
USER	CrowdFunding	5957	START	1443162931652	1443162931652
USER	CrowdFunding	5958	START	1443162931652	1443162931652
USER	CrowdFunding	5959	START	1443162931652	1443162931652
USER	CrowdFunding	5960	START	1443162931652	1443162931652
USER	CrowdFunding	5961	START	1443162931652	1443162931652
USER	CrowdFunding	5962	START	1443162931652	1443162931652
USER	CrowdFunding	5963	START	1443162931652	1443162931652
USER	CrowdFunding	5964	START	1443162931652	1443162931652
USER	CrowdFunding	5965	START	1443162931652	1443162931652
USER	CrowdFunding	5966	START	1443162931652	1443162931652
USER	CrowdFunding	5967	START	1443162931652	1443162931652
USER	CrowdFunding	5968	START	1443162931652	1443162931652
USER	CrowdFunding	5969	START	1443162931652	1443162931652
USER	CrowdFunding	5970	START	1443162931652	1443162931652
USER	CrowdFunding	5971	START	1443162931652	1443162931652
USER	CrowdFunding	5972	START	1443162931652	1443162931652
USER	CrowdFunding	5973	START	1443162931652	1443162931652
USER	CrowdFunding	5974	START	1443162931652	1443162931652
USER	CrowdFunding	5975	START	1443162931652	1443162931652
USER	CrowdFunding	5976	START	1443162931652	1443162931652
USER	CrowdFunding	5977	START	1443162931652	1443162931652
USER	CrowdFunding	5978	START	1443162931652	1443162931652
USER	CrowdFunding	5979	START	1443162931652	1443162931652
USER	CrowdFunding	5980	START	1443162931652	1443162931652
USER	CrowdFunding	5981	START	1443162931652	1443162931652
USER	CrowdFunding	5982	START	1443162931652	1443162931652
USER	CrowdFunding	5983	START	1443162931652	1443162931652
USER	CrowdFunding	5984	START	1443162931653	1443162931653
USER	CrowdFunding	5985	START	1443162931653	1443162931653
USER	CrowdFunding	5986	START	1443162931653	1443162931653
USER	CrowdFunding	5987	START	1443162931653	1443162931653
USER	CrowdFunding	5988	START	1443162931653	1443162931653
USER	CrowdFunding	5989	START	1443162931653	1443162931653
USER	CrowdFunding	5990	START	1443162931653	1443162931653
USER	CrowdFunding	5991	START	1443162931653	1443162931653
USER	CrowdFunding	5992	START	1443162931654	1443162931654
USER	CrowdFunding	5993	START	1443162931654	1443162931654
USER	CrowdFunding	5994	START	1443162931654	1443162931654
USER	CrowdFunding	5995	START	1443162931654	1443162931654
USER	CrowdFunding	5996	START	1443162931654	1443162931654
USER	CrowdFunding	5997	START	1443162931654	1443162931654
USER	CrowdFunding	5998	START	1443162931654	1443162931654
USER	CrowdFunding	5999	START	1443162931654	1443162931654
USER	CrowdFunding	6000	START	1443162931654	1443162931654
USER	CrowdFunding	6001	START	1443162931654	1443162931654
USER	CrowdFunding	6002	START	1443162931654	1443162931654
USER	CrowdFunding	6003	START	1443162931654	1443162931654
USER	CrowdFunding	6004	START	1443162931654	1443162931654
USER	CrowdFunding	6005	START	1443162931654	1443162931654
USER	CrowdFunding	6006	START	1443162931654	1443162931654
USER	CrowdFunding	6007	START	1443162931654	1443162931654
USER	CrowdFunding	6008	START	1443162931654	1443162931654
USER	CrowdFunding	6009	START	1443162931654	1443162931654
USER	CrowdFunding	6010	START	1443162931654	1443162931654
USER	CrowdFunding	6011	START	1443162931654	1443162931654
USER	CrowdFunding	6012	START	1443162931654	1443162931654
USER	CrowdFunding	6013	START	1443162931654	1443162931654
USER	CrowdFunding	6014	START	1443162931654	1443162931654
USER	CrowdFunding	6015	START	1443162931654	1443162931654
USER	CrowdFunding	6016	START	1443162931654	1443162931654
USER	CrowdFunding	6017	START	1443162931654	1443162931654
USER	CrowdFunding	6018	START	1443162931654	1443162931654
USER	CrowdFunding	6019	START	1443162931654	1443162931654
USER	CrowdFunding	6020	START	1443162931654	1443162931654
REQUEST	CrowdFunding	3722		Homepage	1443162930716	1443162931546	OK	 
REQUEST	CrowdFunding	2754		Homepage	1443162929678	1443162931657	OK	 
REQUEST	CrowdFunding	3820		Homepage	1443162930969	1443162931663	OK	 
REQUEST	CrowdFunding	3690		Homepage	1443162930702	1443162931657	OK	 
REQUEST	CrowdFunding	1020		Homepage	1443162927853	1443162931664	OK	 
USER	CrowdFunding	6022	START	1443162931679	1443162931679
USER	CrowdFunding	6023	START	1443162931679	1443162931679
USER	CrowdFunding	6024	START	1443162931679	1443162931679
USER	CrowdFunding	6025	START	1443162931679	1443162931679
USER	CrowdFunding	6026	START	1443162931679	1443162931679
USER	CrowdFunding	6027	START	1443162931679	1443162931679
USER	CrowdFunding	6028	START	1443162931679	1443162931679
USER	CrowdFunding	6029	START	1443162931679	1443162931679
USER	CrowdFunding	6030	START	1443162931679	1443162931679
USER	CrowdFunding	6031	START	1443162931679	1443162931679
USER	CrowdFunding	6032	START	1443162931679	1443162931679
USER	CrowdFunding	6033	START	1443162931679	1443162931679
USER	CrowdFunding	6034	START	1443162931679	1443162931679
USER	CrowdFunding	6021	START	1443162931679	1443162931679
USER	CrowdFunding	6035	START	1443162931680	1443162931680
REQUEST	CrowdFunding	3834		Homepage	1443162930980	1443162931658	OK	 
REQUEST	CrowdFunding	3434		Homepage	1443162930211	1443162931658	OK	 
REQUEST	CrowdFunding	1252		Homepage	1443162928212	1443162931664	OK	 
USER	CrowdFunding	6036	START	1443162931680	1443162931680
USER	CrowdFunding	6037	START	1443162931680	1443162931680
USER	CrowdFunding	6038	START	1443162931680	1443162931680
REQUEST	CrowdFunding	394		Homepage	1443162926298	1443162931658	OK	 
REQUEST	CrowdFunding	3873		Homepage	1443162931265	1443162931674	OK	 
USER	CrowdFunding	6039	START	1443162931681	1443162931681
USER	CrowdFunding	6040	START	1443162931681	1443162931681
REQUEST	CrowdFunding	3562		Homepage	1443162930345	1443162931658	OK	 
REQUEST	CrowdFunding	3810		Homepage	1443162930961	1443162931659	OK	 
REQUEST	CrowdFunding	1914		Homepage	1443162929221	1443162931659	OK	 
REQUEST	CrowdFunding	1634		Homepage	1443162928956	1443162931659	OK	 
REQUEST	CrowdFunding	1130		Homepage	1443162928071	1443162931660	OK	 
REQUEST	CrowdFunding	3354		Homepage	1443162930176	1443162931660	OK	 
REQUEST	CrowdFunding	1940		Homepage	1443162929239	1443162931683	OK	 
REQUEST	CrowdFunding	988		Homepage	1443162927811	1443162931683	OK	 
REQUEST	CrowdFunding	3900		Homepage	1443162931360	1443162931665	OK	 
REQUEST	CrowdFunding	3788		Homepage	1443162930746	1443162931661	OK	 
USER	CrowdFunding	6041	START	1443162931687	1443162931687
USER	CrowdFunding	6042	START	1443162931687	1443162931687
USER	CrowdFunding	6043	START	1443162931687	1443162931687
USER	CrowdFunding	6044	START	1443162931687	1443162931687
USER	CrowdFunding	6045	START	1443162931687	1443162931687
USER	CrowdFunding	6046	START	1443162931687	1443162931687
USER	CrowdFunding	6047	START	1443162931687	1443162931687
USER	CrowdFunding	6048	START	1443162931687	1443162931687
USER	CrowdFunding	6049	START	1443162931687	1443162931687
USER	CrowdFunding	6050	START	1443162931687	1443162931687
REQUEST	CrowdFunding	931		Homepage	1443162927763	1443162931693	OK	 
REQUEST	CrowdFunding	623		Homepage	1443162927118	1443162931694	OK	 
REQUEST	CrowdFunding	2345		Homepage	1443162929455	1443162931695	OK	 
REQUEST	CrowdFunding	1163		Homepage	1443162928120	1443162931696	OK	 
REQUEST	CrowdFunding	943		Homepage	1443162927775	1443162931695	OK	 
REQUEST	CrowdFunding	1351		Homepage	1443162928384	1443162931697	OK	 
REQUEST	CrowdFunding	995		Homepage	1443162927820	1443162931698	OK	 
REQUEST	CrowdFunding	871		Homepage	1443162927670	1443162931700	OK	 
REQUEST	CrowdFunding	335		Homepage	1443162926155	1443162931701	OK	 
REQUEST	CrowdFunding	173		Homepage	1443162925939	1443162931704	OK	 
REQUEST	CrowdFunding	3087		Homepage	1443162929903	1443162931704	OK	 
REQUEST	CrowdFunding	1887		Homepage	1443162929204	1443162931705	OK	 
REQUEST	CrowdFunding	3835		Homepage	1443162930981	1443162931709	OK	 
REQUEST	CrowdFunding	2028		Homepage	1443162929278	1443162931713	OK	 
REQUEST	CrowdFunding	3139		Homepage	1443162929929	1443162931713	OK	 
REQUEST	CrowdFunding	2459		Homepage	1443162929512	1443162931713	OK	 
REQUEST	CrowdFunding	3899		Homepage	1443162931359	1443162931712	OK	 
REQUEST	CrowdFunding	3864		Homepage	1443162931107	1443162931716	OK	 
REQUEST	CrowdFunding	1008		Homepage	1443162927837	1443162931717	OK	 
